C/A,Unit,Scp,Station,Linename,Division,Date,Time,Desc,Entries,Exits,On_N_Line,Dayofweek,NewCol
A011,R080,01-00-04,57 ST-7 AV,NQRW,BMT,2018-08-29,04:00:00,REGULAR,652112,567319,True,2,
A011,R080,01-00-04,57 ST-7 AV,NQRW,BMT,2018-08-29,08:00:00,REGULAR,652225,567624,True,2,
A011,R080,01-00-04,57 ST-7 AV,NQRW,BMT,2018-08-29,12:00:00,REGULAR,652763,568602,True,2,
A011,R080,01-00-04,57 ST-7 AV,NQRW,BMT,2018-08-29,16:00:00,REGULAR,653489,569085,True,2,
A011,R080,01-00-04,57 ST-7 AV,NQRW,BMT,2018-08-29,20:00:00,REGULAR,655287,569521,True,2,
A011,R080,01-00-04,57 ST-7 AV,NQRW,BMT,2018-08-30,00:00:00,REGULAR,655993,569764,True,3,
A011,R080,01-00-04,57 ST-7 AV,NQRW,BMT,2018-08-30,04:00:00,REGULAR,656108,569791,True,3,
A011,R080,01-00-04,57 ST-7 AV,NQRW,BMT,2018-08-30,08:00:00,REGULAR,656210,570108,True,3,
A011,R080,01-00-04,57 ST-7 AV,NQRW,BMT,2018-08-30,12:00:00,REGULAR,656775,571094,True,3,
A011,R080,01-00-04,57 ST-7 AV,NQRW,BMT,2018-08-30,16:00:00,REGULAR,657502,571556,True,3,
A011,R080,01-00-04,57 ST-7 AV,NQRW,BMT,2018-08-30,20:00:00,REGULAR,659283,571988,True,3,
A011,R080,01-00-04,57 ST-7 AV,NQRW,BMT,2018-08-31,00:00:00,REGULAR,659967,572221,True,4,
A011,R080,01-00-04,57 ST-7 AV,NQRW,BMT,2018-08-31,04:00:00,REGULAR,660099,572262,True,4,
A011,R080,01-00-04,57 ST-7 AV,NQRW,BMT,2018-08-31,08:00:00,REGULAR,660195,572546,True,4,
A011,R080,01-00-04,57 ST-7 AV,NQRW,BMT,2018-08-31,12:00:00,REGULAR,660683,573254,True,4,
A011,R080,01-00-04,57 ST-7 AV,NQRW,BMT,2018-08-31,16:00:00,REGULAR,661684,573781,True,4,
A011,R080,01-00-04,57 ST-7 AV,NQRW,BMT,2018-08-31,20:00:00,REGULAR,662823,574263,True,4,
A011,R080,01-00-05,57 ST-7 AV,NQRW,BMT,2018-08-25,00:00:00,REGULAR,1947278,1795509,True,5,
A011,R080,01-00-05,57 ST-7 AV,NQRW,BMT,2018-08-25,04:00:00,REGULAR,1947522,1795620,True,5,
A011,R080,01-00-05,57 ST-7 AV,NQRW,BMT,2018-08-25,08:00:00,REGULAR,1947634,1795854,True,5,
A011,R080,01-00-05,57 ST-7 AV,NQRW,BMT,2018-08-25,12:00:00,REGULAR,1947982,1796442,True,5,
A011,R080,01-00-05,57 ST-7 AV,NQRW,BMT,2018-08-25,16:00:00,REGULAR,1948646,1797094,True,5,
A011,R080,01-00-05,57 ST-7 AV,NQRW,BMT,2018-08-25,20:00:00,REGULAR,1949441,1797747,True,5,
A011,R080,01-00-05,57 ST-7 AV,NQRW,BMT,2018-08-26,00:00:00,REGULAR,1950063,1798116,True,6,
A011,R080,01-00-05,57 ST-7 AV,NQRW,BMT,2018-08-26,04:00:00,REGULAR,1950287,1798195,True,6,
A011,R080,01-00-05,57 ST-7 AV,NQRW,BMT,2018-08-26,08:00:00,REGULAR,1950389,1798322,True,6,
A011,R080,01-00-05,57 ST-7 AV,NQRW,BMT,2018-08-26,12:00:00,REGULAR,1950733,1798764,True,6,
A011,R080,01-00-05,57 ST-7 AV,NQRW,BMT,2018-08-26,16:00:00,REGULAR,1951253,1799401,True,6,
A011,R080,01-00-05,57 ST-7 AV,NQRW,BMT,2018-08-26,20:00:00,REGULAR,1951922,1799926,True,6,
A011,R080,01-00-05,57 ST-7 AV,NQRW,BMT,2018-08-27,00:00:00,REGULAR,1952436,1800221,True,0,
A011,R080,01-00-05,57 ST-7 AV,NQRW,BMT,2018-08-27,04:00:00,REGULAR,1952529,1800265,True,0,
A011,R080,01-00-05,57 ST-7 AV,NQRW,BMT,2018-08-27,08:00:00,REGULAR,1952678,1800778,True,0,
A011,R080,01-00-05,57 ST-7 AV,NQRW,BMT,2018-08-27,12:00:00,REGULAR,1953315,1802055,True,0,
A011,R080,01-00-05,57 ST-7 AV,NQRW,BMT,2018-08-27,16:00:00,REGULAR,1954232,1802553,True,0,
A011,R080,01-00-05,57 ST-7 AV,NQRW,BMT,2018-08-27,20:00:00,REGULAR,1956731,1802821,True,0,
A011,R080,01-00-05,57 ST-7 AV,NQRW,BMT,2018-08-28,00:00:00,REGULAR,1957571,1803074,True,1,
A011,R080,01-00-05,57 ST-7 AV,NQRW,BMT,2018-08-28,04:00:00,REGULAR,1957752,1803105,True,1,
A011,R080,01-00-05,57 ST-7 AV,NQRW,BMT,2018-08-28,08:00:00,REGULAR,1957947,1803601,True,1,
A011,R080,01-00-05,57 ST-7 AV,NQRW,BMT,2018-08-28,12:00:00,REGULAR,1958622,1805014,True,1,
A011,R080,01-00-05,57 ST-7 AV,NQRW,BMT,2018-08-28,16:00:00,REGULAR,1959619,1805534,True,1,
A011,R080,01-00-05,57 ST-7 AV,NQRW,BMT,2018-08-28,20:00:00,REGULAR,1962076,1805809,True,1,
A011,R080,01-00-05,57 ST-7 AV,NQRW,BMT,2018-08-29,00:00:00,REGULAR,1963059,1806042,True,2,
A011,R080,01-00-05,57 ST-7 AV,NQRW,BMT,2018-08-29,04:00:00,REGULAR,1963230,1806076,True,2,
A011,R080,01-00-05,57 ST-7 AV,NQRW,BMT,2018-08-29,08:00:00,REGULAR,1963397,1806583,True,2,
A011,R080,01-00-05,57 ST-7 AV,NQRW,BMT,2018-08-29,12:00:00,REGULAR,1964015,1808069,True,2,
A011,R080,01-00-05,57 ST-7 AV,NQRW,BMT,2018-08-29,16:00:00,REGULAR,1965032,1808578,True,2,
A011,R080,01-00-05,57 ST-7 AV,NQRW,BMT,2018-08-29,20:00:00,REGULAR,1967421,1808826,True,2,
A011,R080,01-00-05,57 ST-7 AV,NQRW,BMT,2018-08-30,00:00:00,REGULAR,1968392,1809079,True,3,
A011,R080,01-00-05,57 ST-7 AV,NQRW,BMT,2018-08-30,04:00:00,REGULAR,1968540,1809119,True,3,
A011,R080,01-00-05,57 ST-7 AV,NQRW,BMT,2018-08-30,08:00:00,REGULAR,1968699,1809573,True,3,
A011,R080,01-00-05,57 ST-7 AV,NQRW,BMT,2018-08-30,12:00:00,REGULAR,1969355,1810912,True,3,
A011,R080,01-00-05,57 ST-7 AV,NQRW,BMT,2018-08-30,16:00:00,REGULAR,1970405,1811467,True,3,
A011,R080,01-00-05,57 ST-7 AV,NQRW,BMT,2018-08-30,20:00:00,REGULAR,1972665,1811802,True,3,
A011,R080,01-00-05,57 ST-7 AV,NQRW,BMT,2018-08-31,00:00:00,REGULAR,1973577,1812080,True,4,
A011,R080,01-00-05,57 ST-7 AV,NQRW,BMT,2018-08-31,04:00:00,REGULAR,1973774,1812162,True,4,
A011,R080,01-00-05,57 ST-7 AV,NQRW,BMT,2018-08-31,08:00:00,REGULAR,1973928,1812592,True,4,
A011,R080,01-00-05,57 ST-7 AV,NQRW,BMT,2018-08-31,12:00:00,REGULAR,1974455,1813658,True,4,
A011,R080,01-00-05,57 ST-7 AV,NQRW,BMT,2018-08-31,16:00:00,REGULAR,1975814,1814189,True,4,
A011,R080,01-00-05,57 ST-7 AV,NQRW,BMT,2018-08-31,20:00:00,REGULAR,1977386,1814635,True,4,
A013,R081,01-00-00,49 ST,NQRW,BMT,2018-08-25,00:00:00,REGULAR,5927297,36152359,True,5,
A013,R081,01-00-00,49 ST,NQRW,BMT,2018-08-25,04:00:00,REGULAR,5927329,36152511,True,5,
A013,R081,01-00-00,49 ST,NQRW,BMT,2018-08-25,08:00:00,REGULAR,5927337,36152688,True,5,
A013,R081,01-00-00,49 ST,NQRW,BMT,2018-08-25,12:00:00,REGULAR,5927349,36153164,True,5,
A013,R081,01-00-00,49 ST,NQRW,BMT,2018-08-25,16:00:00,REGULAR,5927406,36153967,True,5,
A013,R081,01-00-00,49 ST,NQRW,BMT,2018-08-25,20:00:00,REGULAR,5927491,36155010,True,5,
A013,R081,01-00-00,49 ST,NQRW,BMT,2018-08-26,00:00:00,REGULAR,5927590,36155650,True,6,
A013,R081,01-00-00,49 ST,NQRW,BMT,2018-08-26,04:00:00,REGULAR,5927636,36155826,True,6,
A013,R081,01-00-00,49 ST,NQRW,BMT,2018-08-26,08:00:00,REGULAR,5927648,36155953,True,6,
A013,R081,01-00-00,49 ST,NQRW,BMT,2018-08-26,12:00:00,REGULAR,5927672,36156410,True,6,
A013,R081,01-00-00,49 ST,NQRW,BMT,2018-08-26,16:00:00,REGULAR,5927713,36157132,True,6,
A013,R081,01-00-00,49 ST,NQRW,BMT,2018-08-26,20:00:00,REGULAR,5927784,36158004,True,6,
A013,R081,01-00-00,49 ST,NQRW,BMT,2018-08-27,00:00:00,REGULAR,5927867,36158505,True,0,
A013,R081,01-00-00,49 ST,NQRW,BMT,2018-08-27,04:00:00,REGULAR,5927878,36158561,True,0,
A013,R081,01-00-00,49 ST,NQRW,BMT,2018-08-27,08:00:00,REGULAR,5927887,36158975,True,0,
A013,R081,01-00-00,49 ST,NQRW,BMT,2018-08-27,12:00:00,REGULAR,5927913,36160202,True,0,
A013,R081,01-00-00,49 ST,NQRW,BMT,2018-08-27,16:00:00,REGULAR,5927990,36161121,True,0,
A013,R081,01-00-00,49 ST,NQRW,BMT,2018-08-27,20:00:00,REGULAR,5928298,36162214,True,0,
A013,R081,01-00-00,49 ST,NQRW,BMT,2018-08-28,00:00:00,REGULAR,5928415,36162739,True,1,
A013,R081,01-00-00,49 ST,NQRW,BMT,2018-08-28,04:00:00,REGULAR,5928434,36162801,True,1,
A013,R081,01-00-00,49 ST,NQRW,BMT,2018-08-28,08:00:00,REGULAR,5928440,36163196,True,1,
A013,R081,01-00-00,49 ST,NQRW,BMT,2018-08-28,12:00:00,REGULAR,5928472,36164500,True,1,
A013,R081,01-00-00,49 ST,NQRW,BMT,2018-08-28,16:00:00,REGULAR,5928556,36165358,True,1,
A013,R081,01-00-00,49 ST,NQRW,BMT,2018-08-28,20:00:00,REGULAR,5928881,36166587,True,1,
A013,R081,01-00-00,49 ST,NQRW,BMT,2018-08-29,00:00:00,REGULAR,5929029,36167098,True,2,
A013,R081,01-00-00,49 ST,NQRW,BMT,2018-08-29,04:00:00,REGULAR,5929043,36167179,True,2,
A013,R081,01-00-00,49 ST,NQRW,BMT,2018-08-29,08:00:00,REGULAR,5929056,36167559,True,2,
A013,R081,01-00-00,49 ST,NQRW,BMT,2018-08-29,12:00:00,REGULAR,5929080,36168890,True,2,
A013,R081,01-00-00,49 ST,NQRW,BMT,2018-08-29,16:00:00,REGULAR,5929150,36169922,True,2,
A013,R081,01-00-00,49 ST,NQRW,BMT,2018-08-29,20:00:00,REGULAR,5929440,36171085,True,2,
A013,R081,01-00-00,49 ST,NQRW,BMT,2018-08-30,00:00:00,REGULAR,5929582,36171637,True,3,
A013,R081,01-00-00,49 ST,NQRW,BMT,2018-08-30,04:00:00,REGULAR,5929609,36171679,True,3,
A013,R081,01-00-00,49 ST,NQRW,BMT,2018-08-30,08:00:00,REGULAR,5929619,36172098,True,3,
A013,R081,01-00-00,49 ST,NQRW,BMT,2018-08-30,12:00:00,REGULAR,5929652,36173259,True,3,
A013,R081,01-00-00,49 ST,NQRW,BMT,2018-08-30,16:00:00,REGULAR,5929725,36174176,True,3,
A013,R081,01-00-00,49 ST,NQRW,BMT,2018-08-30,20:00:00,REGULAR,5929978,36175386,True,3,
A013,R081,01-00-00,49 ST,NQRW,BMT,2018-08-31,00:00:00,REGULAR,5930103,36175942,True,4,
A013,R081,01-00-00,49 ST,NQRW,BMT,2018-08-31,04:00:00,REGULAR,5930129,36176050,True,4,
A013,R081,01-00-00,49 ST,NQRW,BMT,2018-08-31,08:00:00,REGULAR,5930138,36176364,True,4,
A013,R081,01-00-00,49 ST,NQRW,BMT,2018-08-31,12:00:00,REGULAR,5930176,36177418,True,4,
A013,R081,01-00-00,49 ST,NQRW,BMT,2018-08-31,16:00:00,REGULAR,5930280,36178334,True,4,
A013,R081,01-00-00,49 ST,NQRW,BMT,2018-08-31,20:00:00,REGULAR,5930432,36179529,True,4,
A013,R081,01-03-00,49 ST,NQRW,BMT,2018-08-25,00:00:00,REGULAR,4541146,5098125,True,5,
A013,R081,01-03-00,49 ST,NQRW,BMT,2018-08-25,04:00:00,REGULAR,4541231,5098177,True,5,
A013,R081,01-03-00,49 ST,NQRW,BMT,2018-08-25,08:00:00,REGULAR,4541251,5098216,True,5,
A013,R081,01-03-00,49 ST,NQRW,BMT,2018-08-25,12:00:00,REGULAR,4541341,5098340,True,5,
A013,R081,01-03-00,49 ST,NQRW,BMT,2018-08-25,16:00:00,REGULAR,4541539,5098586,True,5,
A013,R081,01-03-00,49 ST,NQRW,BMT,2018-08-25,20:00:00,REGULAR,4541833,5098930,True,5,
A013,R081,01-03-00,49 ST,NQRW,BMT,2018-08-26,00:00:00,REGULAR,4542133,5099157,True,6,
A013,R081,01-03-00,49 ST,NQRW,BMT,2018-08-26,04:00:00,REGULAR,4542212,5099191,True,6,
A013,R081,01-03-00,49 ST,NQRW,BMT,2018-08-26,08:00:00,REGULAR,4542239,5099218,True,6,
A013,R081,01-03-00,49 ST,NQRW,BMT,2018-08-26,12:00:00,REGULAR,4542323,5099358,True,6,
A013,R081,01-03-00,49 ST,NQRW,BMT,2018-08-26,16:00:00,REGULAR,4542502,5099565,True,6,
A013,R081,01-03-00,49 ST,NQRW,BMT,2018-08-26,20:00:00,REGULAR,4542771,5099870,True,6,
A013,R081,01-03-00,49 ST,NQRW,BMT,2018-08-27,00:00:00,REGULAR,4542998,5100019,True,0,
A013,R081,01-03-00,49 ST,NQRW,BMT,2018-08-27,04:00:00,REGULAR,4543031,5100035,True,0,
A013,R081,01-03-00,49 ST,NQRW,BMT,2018-08-27,08:00:00,REGULAR,4543044,5100169,True,0,
A013,R081,01-03-00,49 ST,NQRW,BMT,2018-08-27,12:00:00,REGULAR,4543175,5100640,True,0,
A013,R081,01-03-00,49 ST,NQRW,BMT,2018-08-27,16:00:00,REGULAR,4543423,5100917,True,0,
A013,R081,01-03-00,49 ST,NQRW,BMT,2018-08-27,20:00:00,REGULAR,4544300,5101202,True,0,
A013,R081,01-03-00,49 ST,NQRW,BMT,2018-08-28,00:00:00,REGULAR,4544595,5101346,True,1,
A013,R081,01-03-00,49 ST,NQRW,BMT,2018-08-28,04:00:00,REGULAR,4544634,5101358,True,1,
A013,R081,01-03-00,49 ST,NQRW,BMT,2018-08-28,08:00:00,REGULAR,4544654,5101501,True,1,
A013,R081,01-03-00,49 ST,NQRW,BMT,2018-08-28,12:00:00,REGULAR,4544800,5101944,True,1,
A013,R081,01-03-00,49 ST,NQRW,BMT,2018-08-28,16:00:00,REGULAR,4545075,5102178,True,1,
A013,R081,01-03-00,49 ST,NQRW,BMT,2018-08-28,20:00:00,REGULAR,4546012,5102528,True,1,
A013,R081,01-03-00,49 ST,NQRW,BMT,2018-08-29,00:00:00,REGULAR,4546397,5102678,True,2,
A013,R081,01-03-00,49 ST,NQRW,BMT,2018-08-29,04:00:00,REGULAR,4546448,5102694,True,2,
A013,R081,01-03-00,49 ST,NQRW,BMT,2018-08-29,08:00:00,REGULAR,4546479,5102843,True,2,
A013,R081,01-03-00,49 ST,NQRW,BMT,2018-08-29,12:00:00,REGULAR,4546633,5103351,True,2,
A013,R081,01-03-00,49 ST,NQRW,BMT,2018-08-29,16:00:00,REGULAR,4546965,5103620,True,2,
A013,R081,01-03-00,49 ST,NQRW,BMT,2018-08-29,20:00:00,REGULAR,4547910,5103955,True,2,
A013,R081,01-03-00,49 ST,NQRW,BMT,2018-08-30,00:00:00,REGULAR,4548301,5104087,True,3,
A013,R081,01-03-00,49 ST,NQRW,BMT,2018-08-30,04:00:00,REGULAR,4548359,5104107,True,3,
A013,R081,01-03-00,49 ST,NQRW,BMT,2018-08-30,08:00:00,REGULAR,4548378,5104239,True,3,
A013,R081,01-03-00,49 ST,NQRW,BMT,2018-08-30,12:00:00,REGULAR,4548519,5104727,True,3,
A013,R081,01-03-00,49 ST,NQRW,BMT,2018-08-30,16:00:00,REGULAR,4548732,5104977,True,3,
A013,R081,01-03-00,49 ST,NQRW,BMT,2018-08-30,20:00:00,REGULAR,4549348,5105304,True,3,
A013,R081,01-03-00,49 ST,NQRW,BMT,2018-08-31,00:00:00,REGULAR,4549611,5105444,True,4,
A013,R081,01-03-00,49 ST,NQRW,BMT,2018-08-31,04:00:00,REGULAR,4549672,5105471,True,4,
A013,R081,01-03-00,49 ST,NQRW,BMT,2018-08-31,08:00:00,REGULAR,4549691,5105587,True,4,
A013,R081,01-03-00,49 ST,NQRW,BMT,2018-08-31,12:00:00,REGULAR,4549801,5105961,True,4,
A013,R081,01-03-00,49 ST,NQRW,BMT,2018-08-31,16:00:00,REGULAR,4550138,5106230,True,4,
A013,R081,01-03-00,49 ST,NQRW,BMT,2018-08-31,20:00:00,REGULAR,4550544,5106634,True,4,
A013,R081,01-03-01,49 ST,NQRW,BMT,2018-08-25,00:00:00,REGULAR,5767215,2983716,True,5,
A013,R081,01-03-01,49 ST,NQRW,BMT,2018-08-25,04:00:00,REGULAR,5767394,2983739,True,5,
A013,R081,01-03-01,49 ST,NQRW,BMT,2018-08-25,08:00:00,REGULAR,5767444,2983769,True,5,
A013,R081,01-03-01,49 ST,NQRW,BMT,2018-08-25,12:00:00,REGULAR,5767642,2983836,True,5,
A013,R081,01-03-01,49 ST,NQRW,BMT,2018-08-25,16:00:00,REGULAR,5768009,2983941,True,5,
A013,R081,01-03-01,49 ST,NQRW,BMT,2018-08-25,20:00:00,REGULAR,5768580,2984056,True,5,
A013,R081,01-03-01,49 ST,NQRW,BMT,2018-08-26,00:00:00,REGULAR,5769111,2984133,True,6,
A013,R081,01-03-01,49 ST,NQRW,BMT,2018-08-26,04:00:00,REGULAR,5769271,2984146,True,6,
A013,R081,01-03-01,49 ST,NQRW,BMT,2018-08-26,08:00:00,REGULAR,5769321,2984159,True,6,
A013,R081,01-03-01,49 ST,NQRW,BMT,2018-08-26,12:00:00,REGULAR,5769473,2984228,True,6,
A013,R081,01-03-01,49 ST,NQRW,BMT,2018-08-26,16:00:00,REGULAR,5769826,2984325,True,6,
A013,R081,01-03-01,49 ST,NQRW,BMT,2018-08-26,20:00:00,REGULAR,5770365,2984428,True,6,
A013,R081,01-03-01,49 ST,NQRW,BMT,2018-08-27,00:00:00,REGULAR,5770808,2984495,True,0,
A013,R081,01-03-01,49 ST,NQRW,BMT,2018-08-27,04:00:00,REGULAR,5770887,2984504,True,0,
A013,R081,01-03-01,49 ST,NQRW,BMT,2018-08-27,08:00:00,REGULAR,5770954,2984589,True,0,
A013,R081,01-03-01,49 ST,NQRW,BMT,2018-08-27,12:00:00,REGULAR,5771264,2984912,True,0,
A013,R081,01-03-01,49 ST,NQRW,BMT,2018-08-27,16:00:00,REGULAR,5771812,2985019,True,0,
A013,R081,01-03-01,49 ST,NQRW,BMT,2018-08-27,20:00:00,REGULAR,5773431,2985113,True,0,
A013,R081,01-03-01,49 ST,NQRW,BMT,2018-08-28,00:00:00,REGULAR,5773976,2985174,True,1,
A013,R081,01-03-01,49 ST,NQRW,BMT,2018-08-28,04:00:00,REGULAR,5774063,2985186,True,1,
A013,R081,01-03-01,49 ST,NQRW,BMT,2018-08-28,08:00:00,REGULAR,5774139,2985298,True,1,
A013,R081,01-03-01,49 ST,NQRW,BMT,2018-08-28,12:00:00,REGULAR,5774452,2985657,True,1,
A013,R081,01-03-01,49 ST,NQRW,BMT,2018-08-28,16:00:00,REGULAR,5775012,2985759,True,1,
A013,R081,01-03-01,49 ST,NQRW,BMT,2018-08-28,20:00:00,REGULAR,5776518,2985896,True,1,
A013,R081,01-03-01,49 ST,NQRW,BMT,2018-08-29,00:00:00,REGULAR,5777172,2985949,True,2,
A013,R081,01-03-01,49 ST,NQRW,BMT,2018-08-29,04:00:00,REGULAR,5777277,2985965,True,2,
A013,R081,01-03-01,49 ST,NQRW,BMT,2018-08-29,08:00:00,REGULAR,5777341,2986064,True,2,
A013,R081,01-03-01,49 ST,NQRW,BMT,2018-08-29,12:00:00,REGULAR,5777662,2986366,True,2,
A013,R081,01-03-01,49 ST,NQRW,BMT,2018-08-29,16:00:00,REGULAR,5778233,2986486,True,2,
A013,R081,01-03-01,49 ST,NQRW,BMT,2018-08-29,20:00:00,REGULAR,5779747,2986598,True,2,
A013,R081,01-03-01,49 ST,NQRW,BMT,2018-08-30,00:00:00,REGULAR,5780389,2986656,True,3,
A013,R081,01-03-01,49 ST,NQRW,BMT,2018-08-30,04:00:00,REGULAR,5780496,2986665,True,3,
A013,R081,01-03-01,49 ST,NQRW,BMT,2018-08-30,08:00:00,REGULAR,5780580,2986762,True,3,
A013,R081,01-03-01,49 ST,NQRW,BMT,2018-08-30,12:00:00,REGULAR,5780913,2987060,True,3,
A013,R081,01-03-01,49 ST,NQRW,BMT,2018-08-30,16:00:00,REGULAR,5781374,2987177,True,3,
A013,R081,01-03-01,49 ST,NQRW,BMT,2018-08-30,20:00:00,REGULAR,5782154,2987328,True,3,
A013,R081,01-03-01,49 ST,NQRW,BMT,2018-08-31,00:00:00,REGULAR,5782519,2987398,True,4,
A013,R081,01-03-01,49 ST,NQRW,BMT,2018-08-31,04:00:00,REGULAR,5782605,2987416,True,4,
A013,R081,01-03-01,49 ST,NQRW,BMT,2018-08-31,08:00:00,REGULAR,5782642,2987499,True,4,
A013,R081,01-03-01,49 ST,NQRW,BMT,2018-08-31,12:00:00,REGULAR,5782829,2987723,True,4,
A013,R081,01-03-01,49 ST,NQRW,BMT,2018-08-31,16:00:00,REGULAR,5783282,2987869,True,4,
A013,R081,01-03-01,49 ST,NQRW,BMT,2018-08-31,20:00:00,REGULAR,5783785,2988028,True,4,
A013,R081,01-03-02,49 ST,NQRW,BMT,2018-08-25,00:00:00,REGULAR,5396060,2394210,True,5,
A013,R081,01-03-02,49 ST,NQRW,BMT,2018-08-25,04:00:00,REGULAR,5396060,2394228,True,5,
A013,R081,01-03-02,49 ST,NQRW,BMT,2018-08-25,08:00:00,REGULAR,5396060,2394276,True,5,
A013,R081,01-03-02,49 ST,NQRW,BMT,2018-08-25,12:00:00,REGULAR,5396060,2394385,True,5,
A013,R081,01-03-02,49 ST,NQRW,BMT,2018-08-25,16:00:00,REGULAR,5396060,2394531,True,5,
A013,R081,01-03-02,49 ST,NQRW,BMT,2018-08-25,20:00:00,REGULAR,5396060,2394685,True,5,
A013,R081,01-03-02,49 ST,NQRW,BMT,2018-08-26,00:00:00,REGULAR,5396060,2394778,True,6,
A013,R081,01-03-02,49 ST,NQRW,BMT,2018-08-26,04:00:00,REGULAR,5396060,2394798,True,6,
A013,R081,01-03-02,49 ST,NQRW,BMT,2018-08-26,08:00:00,REGULAR,5396060,2394828,True,6,
A013,R081,01-03-02,49 ST,NQRW,BMT,2018-08-26,12:00:00,REGULAR,5396060,2394959,True,6,
A013,R081,01-03-02,49 ST,NQRW,BMT,2018-08-26,16:00:00,REGULAR,5396060,2395097,True,6,
A013,R081,01-03-02,49 ST,NQRW,BMT,2018-08-26,20:00:00,REGULAR,5396060,2395232,True,6,
A013,R081,01-03-02,49 ST,NQRW,BMT,2018-08-27,00:00:00,REGULAR,5396060,2395302,True,0,
A013,R081,01-03-02,49 ST,NQRW,BMT,2018-08-27,04:00:00,REGULAR,5396060,2395310,True,0,
A013,R081,01-03-02,49 ST,NQRW,BMT,2018-08-27,08:00:00,REGULAR,5396060,2395468,True,0,
A013,R081,01-03-02,49 ST,NQRW,BMT,2018-08-27,12:00:00,REGULAR,5396060,2395938,True,0,
A013,R081,01-03-02,49 ST,NQRW,BMT,2018-08-27,16:00:00,REGULAR,5396060,2396106,True,0,
A013,R081,01-03-02,49 ST,NQRW,BMT,2018-08-27,20:00:00,REGULAR,5396061,2396314,True,0,
A013,R081,01-03-02,49 ST,NQRW,BMT,2018-08-28,00:00:00,REGULAR,5396064,2396372,True,1,
A013,R081,01-03-02,49 ST,NQRW,BMT,2018-08-28,04:00:00,REGULAR,5396065,2396384,True,1,
A013,R081,01-03-02,49 ST,NQRW,BMT,2018-08-28,08:00:00,REGULAR,5396065,2396527,True,1,
A013,R081,01-03-02,49 ST,NQRW,BMT,2018-08-28,12:00:00,REGULAR,5396066,2396925,True,1,
A013,R081,01-03-02,49 ST,NQRW,BMT,2018-08-28,16:00:00,REGULAR,5396069,2397073,True,1,
A013,R081,01-03-02,49 ST,NQRW,BMT,2018-08-28,20:00:00,REGULAR,5396070,2397287,True,1,
A013,R081,01-03-02,49 ST,NQRW,BMT,2018-08-29,00:00:00,REGULAR,5396072,2397377,True,2,
A013,R081,01-03-02,49 ST,NQRW,BMT,2018-08-29,04:00:00,REGULAR,5396072,2397394,True,2,
A013,R081,01-03-02,49 ST,NQRW,BMT,2018-08-29,08:00:00,REGULAR,5396072,2397548,True,2,
A013,R081,01-03-02,49 ST,NQRW,BMT,2018-08-29,12:00:00,REGULAR,5396074,2397993,True,2,
A013,R081,01-03-02,49 ST,NQRW,BMT,2018-08-29,16:00:00,REGULAR,5396076,2398199,True,2,
A013,R081,01-03-02,49 ST,NQRW,BMT,2018-08-29,20:00:00,REGULAR,5396080,2398411,True,2,
A013,R081,01-03-02,49 ST,NQRW,BMT,2018-08-30,00:00:00,REGULAR,5396082,2398498,True,3,
A013,R081,01-03-02,49 ST,NQRW,BMT,2018-08-30,04:00:00,REGULAR,5396082,2398508,True,3,
A013,R081,01-03-02,49 ST,NQRW,BMT,2018-08-30,08:00:00,REGULAR,5396082,2398663,True,3,
A013,R081,01-03-02,49 ST,NQRW,BMT,2018-08-30,12:00:00,REGULAR,5396082,2399095,True,3,
A013,R081,01-03-02,49 ST,NQRW,BMT,2018-08-30,16:00:00,REGULAR,5396235,2399268,True,3,
A013,R081,01-03-02,49 ST,NQRW,BMT,2018-08-30,20:00:00,REGULAR,5397215,2399455,True,3,
A013,R081,01-03-02,49 ST,NQRW,BMT,2018-08-31,00:00:00,REGULAR,5397638,2399528,True,4,
A013,R081,01-03-02,49 ST,NQRW,BMT,2018-08-31,04:00:00,REGULAR,5397693,2399546,True,4,
A013,R081,01-03-02,49 ST,NQRW,BMT,2018-08-31,08:00:00,REGULAR,5397737,2399660,True,4,
A013,R081,01-03-02,49 ST,NQRW,BMT,2018-08-31,12:00:00,REGULAR,5397949,2400030,True,4,
A013,R081,01-03-02,49 ST,NQRW,BMT,2018-08-31,16:00:00,REGULAR,5398480,2400183,True,4,
A013,R081,01-03-02,49 ST,NQRW,BMT,2018-08-31,20:00:00,REGULAR,5399081,2400374,True,4,
A013,R081,01-05-00,49 ST,NQRW,BMT,2018-08-25,00:00:00,REGULAR,920,0,True,5,
A013,R081,01-05-00,49 ST,NQRW,BMT,2018-08-25,04:00:00,REGULAR,920,0,True,5,
A013,R081,01-05-00,49 ST,NQRW,BMT,2018-08-25,08:00:00,REGULAR,920,0,True,5,
A013,R081,01-05-00,49 ST,NQRW,BMT,2018-08-25,12:00:00,REGULAR,920,0,True,5,
A013,R081,01-05-00,49 ST,NQRW,BMT,2018-08-25,16:00:00,REGULAR,920,0,True,5,
A013,R081,01-05-00,49 ST,NQRW,BMT,2018-08-25,20:00:00,REGULAR,920,0,True,5,
A013,R081,01-05-00,49 ST,NQRW,BMT,2018-08-26,00:00:00,REGULAR,920,0,True,6,
A013,R081,01-05-00,49 ST,NQRW,BMT,2018-08-26,04:00:00,REGULAR,920,0,True,6,
A013,R081,01-05-00,49 ST,NQRW,BMT,2018-08-26,08:00:00,REGULAR,920,0,True,6,
