C/A,UNIT,SCP,STATION,LINENAME,DIVISION,DATE,TIME,DESC,ENTRIES,EXITS                                                               
A011,R080,01-00-04,57 ST-7 AV,NQRW,BMT,08/29/2018,00:00:00,REGULAR,0000651982,0000567304                                          
A011,R080,01-00-04,57 ST-7 AV,NQRW,BMT,08/29/2018,04:00:00,REGULAR,0000652112,0000567319                                          
A011,R080,01-00-04,57 ST-7 AV,NQRW,BMT,08/29/2018,08:00:00,REGULAR,0000652225,0000567624                                          
A011,R080,01-00-04,57 ST-7 AV,NQRW,BMT,08/29/2018,12:00:00,REGULAR,0000652763,0000568602                                          
A011,R080,01-00-04,57 ST-7 AV,NQRW,BMT,08/29/2018,16:00:00,REGULAR,0000653489,0000569085                                          
A011,R080,01-00-04,57 ST-7 AV,NQRW,BMT,08/29/2018,20:00:00,REGULAR,0000655287,0000569521                                          
A011,R080,01-00-04,57 ST-7 AV,NQRW,BMT,08/30/2018,00:00:00,REGULAR,0000655993,0000569764                                          
A011,R080,01-00-04,57 ST-7 AV,NQRW,BMT,08/30/2018,04:00:00,REGULAR,0000656108,0000569791                                          
A011,R080,01-00-04,57 ST-7 AV,NQRW,BMT,08/30/2018,08:00:00,REGULAR,0000656210,0000570108                                          
A011,R080,01-00-04,57 ST-7 AV,NQRW,BMT,08/30/2018,12:00:00,REGULAR,0000656775,0000571094                                          
A011,R080,01-00-04,57 ST-7 AV,NQRW,BMT,08/30/2018,16:00:00,REGULAR,0000657502,0000571556                                          
A011,R080,01-00-04,57 ST-7 AV,NQRW,BMT,08/30/2018,20:00:00,REGULAR,0000659283,0000571988                                          
A011,R080,01-00-04,57 ST-7 AV,NQRW,BMT,08/31/2018,00:00:00,REGULAR,0000659967,0000572221                                          
A011,R080,01-00-04,57 ST-7 AV,NQRW,BMT,08/31/2018,04:00:00,REGULAR,0000660099,0000572262                                          
A011,R080,01-00-04,57 ST-7 AV,NQRW,BMT,08/31/2018,08:00:00,REGULAR,0000660195,0000572546                                          
A011,R080,01-00-04,57 ST-7 AV,NQRW,BMT,08/31/2018,12:00:00,REGULAR,0000660683,0000573254                                          
A011,R080,01-00-04,57 ST-7 AV,NQRW,BMT,08/31/2018,16:00:00,REGULAR,0000661684,0000573781                                          
A011,R080,01-00-04,57 ST-7 AV,NQRW,BMT,08/31/2018,20:00:00,REGULAR,0000662823,0000574263                                          
A011,R080,01-00-05,57 ST-7 AV,NQRW,BMT,08/25/2018,00:00:00,REGULAR,0001947278,0001795509                                          
A011,R080,01-00-05,57 ST-7 AV,NQRW,BMT,08/25/2018,04:00:00,REGULAR,0001947522,0001795620                                          
A011,R080,01-00-05,57 ST-7 AV,NQRW,BMT,08/25/2018,08:00:00,REGULAR,0001947634,0001795854                                          
A011,R080,01-00-05,57 ST-7 AV,NQRW,BMT,08/25/2018,12:00:00,REGULAR,0001947982,0001796442                                          
A011,R080,01-00-05,57 ST-7 AV,NQRW,BMT,08/25/2018,16:00:00,REGULAR,0001948646,0001797094                                          
A011,R080,01-00-05,57 ST-7 AV,NQRW,BMT,08/25/2018,20:00:00,REGULAR,0001949441,0001797747                                          
A011,R080,01-00-05,57 ST-7 AV,NQRW,BMT,08/26/2018,00:00:00,REGULAR,0001950063,0001798116                                          
A011,R080,01-00-05,57 ST-7 AV,NQRW,BMT,08/26/2018,04:00:00,REGULAR,0001950287,0001798195                                          
A011,R080,01-00-05,57 ST-7 AV,NQRW,BMT,08/26/2018,08:00:00,REGULAR,0001950389,0001798322                                          
A011,R080,01-00-05,57 ST-7 AV,NQRW,BMT,08/26/2018,12:00:00,REGULAR,0001950733,0001798764                                          
A011,R080,01-00-05,57 ST-7 AV,NQRW,BMT,08/26/2018,16:00:00,REGULAR,0001951253,0001799401                                          
A011,R080,01-00-05,57 ST-7 AV,NQRW,BMT,08/26/2018,20:00:00,REGULAR,0001951922,0001799926                                          
A011,R080,01-00-05,57 ST-7 AV,NQRW,BMT,08/27/2018,00:00:00,REGULAR,0001952436,0001800221                                          
A011,R080,01-00-05,57 ST-7 AV,NQRW,BMT,08/27/2018,04:00:00,REGULAR,0001952529,0001800265                                          
A011,R080,01-00-05,57 ST-7 AV,NQRW,BMT,08/27/2018,08:00:00,REGULAR,0001952678,0001800778                                          
A011,R080,01-00-05,57 ST-7 AV,NQRW,BMT,08/27/2018,12:00:00,REGULAR,0001953315,0001802055                                          
A011,R080,01-00-05,57 ST-7 AV,NQRW,BMT,08/27/2018,16:00:00,REGULAR,0001954232,0001802553                                          
A011,R080,01-00-05,57 ST-7 AV,NQRW,BMT,08/27/2018,20:00:00,REGULAR,0001956731,0001802821                                          
A011,R080,01-00-05,57 ST-7 AV,NQRW,BMT,08/28/2018,00:00:00,REGULAR,0001957571,0001803074                                          
A011,R080,01-00-05,57 ST-7 AV,NQRW,BMT,08/28/2018,04:00:00,REGULAR,0001957752,0001803105                                          
A011,R080,01-00-05,57 ST-7 AV,NQRW,BMT,08/28/2018,08:00:00,REGULAR,0001957947,0001803601                                          
A011,R080,01-00-05,57 ST-7 AV,NQRW,BMT,08/28/2018,12:00:00,REGULAR,0001958622,0001805014                                          
A011,R080,01-00-05,57 ST-7 AV,NQRW,BMT,08/28/2018,16:00:00,REGULAR,0001959619,0001805534                                          
A011,R080,01-00-05,57 ST-7 AV,NQRW,BMT,08/28/2018,20:00:00,REGULAR,0001962076,0001805809                                          
A011,R080,01-00-05,57 ST-7 AV,NQRW,BMT,08/29/2018,00:00:00,REGULAR,0001963059,0001806042                                          
A011,R080,01-00-05,57 ST-7 AV,NQRW,BMT,08/29/2018,04:00:00,REGULAR,0001963230,0001806076                                          
A011,R080,01-00-05,57 ST-7 AV,NQRW,BMT,08/29/2018,08:00:00,REGULAR,0001963397,0001806583                                          
A011,R080,01-00-05,57 ST-7 AV,NQRW,BMT,08/29/2018,12:00:00,REGULAR,0001964015,0001808069                                          
A011,R080,01-00-05,57 ST-7 AV,NQRW,BMT,08/29/2018,16:00:00,REGULAR,0001965032,0001808578                                          
A011,R080,01-00-05,57 ST-7 AV,NQRW,BMT,08/29/2018,20:00:00,REGULAR,0001967421,0001808826                                          
A011,R080,01-00-05,57 ST-7 AV,NQRW,BMT,08/30/2018,00:00:00,REGULAR,0001968392,0001809079                                          
A011,R080,01-00-05,57 ST-7 AV,NQRW,BMT,08/30/2018,04:00:00,REGULAR,0001968540,0001809119                                          
A011,R080,01-00-05,57 ST-7 AV,NQRW,BMT,08/30/2018,08:00:00,REGULAR,0001968699,0001809573                                          
A011,R080,01-00-05,57 ST-7 AV,NQRW,BMT,08/30/2018,12:00:00,REGULAR,0001969355,0001810912                                          
A011,R080,01-00-05,57 ST-7 AV,NQRW,BMT,08/30/2018,16:00:00,REGULAR,0001970405,0001811467                                          
A011,R080,01-00-05,57 ST-7 AV,NQRW,BMT,08/30/2018,20:00:00,REGULAR,0001972665,0001811802                                          
A011,R080,01-00-05,57 ST-7 AV,NQRW,BMT,08/31/2018,00:00:00,REGULAR,0001973577,0001812080                                          
A011,R080,01-00-05,57 ST-7 AV,NQRW,BMT,08/31/2018,04:00:00,REGULAR,0001973774,0001812162                                          
A011,R080,01-00-05,57 ST-7 AV,NQRW,BMT,08/31/2018,08:00:00,REGULAR,0001973928,0001812592                                          
A011,R080,01-00-05,57 ST-7 AV,NQRW,BMT,08/31/2018,12:00:00,REGULAR,0001974455,0001813658                                          
A011,R080,01-00-05,57 ST-7 AV,NQRW,BMT,08/31/2018,16:00:00,REGULAR,0001975814,0001814189                                          
A011,R080,01-00-05,57 ST-7 AV,NQRW,BMT,08/31/2018,20:00:00,REGULAR,0001977386,0001814635                                          
A013,R081,01-00-00,49 ST,NQRW,BMT,08/25/2018,00:00:00,REGULAR,0005927297,0036152359                                               
A013,R081,01-00-00,49 ST,NQRW,BMT,08/25/2018,04:00:00,REGULAR,0005927329,0036152511                                               
A013,R081,01-00-00,49 ST,NQRW,BMT,08/25/2018,08:00:00,REGULAR,0005927337,0036152688                                               
A013,R081,01-00-00,49 ST,NQRW,BMT,08/25/2018,12:00:00,REGULAR,0005927349,0036153164                                               
A013,R081,01-00-00,49 ST,NQRW,BMT,08/25/2018,16:00:00,REGULAR,0005927406,0036153967                                               
A013,R081,01-00-00,49 ST,NQRW,BMT,08/25/2018,20:00:00,REGULAR,0005927491,0036155010                                               
A013,R081,01-00-00,49 ST,NQRW,BMT,08/26/2018,00:00:00,REGULAR,0005927590,0036155650                                               
A013,R081,01-00-00,49 ST,NQRW,BMT,08/26/2018,04:00:00,REGULAR,0005927636,0036155826                                               
A013,R081,01-00-00,49 ST,NQRW,BMT,08/26/2018,08:00:00,REGULAR,0005927648,0036155953                                               
A013,R081,01-00-00,49 ST,NQRW,BMT,08/26/2018,12:00:00,REGULAR,0005927672,0036156410                                               
A013,R081,01-00-00,49 ST,NQRW,BMT,08/26/2018,16:00:00,REGULAR,0005927713,0036157132                                               
A013,R081,01-00-00,49 ST,NQRW,BMT,08/26/2018,20:00:00,REGULAR,0005927784,0036158004                                               
A013,R081,01-00-00,49 ST,NQRW,BMT,08/27/2018,00:00:00,REGULAR,0005927867,0036158505                                               
A013,R081,01-00-00,49 ST,NQRW,BMT,08/27/2018,04:00:00,REGULAR,0005927878,0036158561                                               
A013,R081,01-00-00,49 ST,NQRW,BMT,08/27/2018,08:00:00,REGULAR,0005927887,0036158975                                               
A013,R081,01-00-00,49 ST,NQRW,BMT,08/27/2018,12:00:00,REGULAR,0005927913,0036160202                                               
A013,R081,01-00-00,49 ST,NQRW,BMT,08/27/2018,16:00:00,REGULAR,0005927990,0036161121                                               
A013,R081,01-00-00,49 ST,NQRW,BMT,08/27/2018,20:00:00,REGULAR,0005928298,0036162214                                               
A013,R081,01-00-00,49 ST,NQRW,BMT,08/28/2018,00:00:00,REGULAR,0005928415,0036162739                                               
A013,R081,01-00-00,49 ST,NQRW,BMT,08/28/2018,04:00:00,REGULAR,0005928434,0036162801                                               
A013,R081,01-00-00,49 ST,NQRW,BMT,08/28/2018,08:00:00,REGULAR,0005928440,0036163196                                               
A013,R081,01-00-00,49 ST,NQRW,BMT,08/28/2018,12:00:00,REGULAR,0005928472,0036164500                                               
A013,R081,01-00-00,49 ST,NQRW,BMT,08/28/2018,16:00:00,REGULAR,0005928556,0036165358                                               
A013,R081,01-00-00,49 ST,NQRW,BMT,08/28/2018,20:00:00,REGULAR,0005928881,0036166587                                               
A013,R081,01-00-00,49 ST,NQRW,BMT,08/29/2018,00:00:00,REGULAR,0005929029,0036167098                                               
A013,R081,01-00-00,49 ST,NQRW,BMT,08/29/2018,04:00:00,REGULAR,0005929043,0036167179                                               
A013,R081,01-00-00,49 ST,NQRW,BMT,08/29/2018,08:00:00,REGULAR,0005929056,0036167559                                               
A013,R081,01-00-00,49 ST,NQRW,BMT,08/29/2018,12:00:00,REGULAR,0005929080,0036168890                                               
A013,R081,01-00-00,49 ST,NQRW,BMT,08/29/2018,16:00:00,REGULAR,0005929150,0036169922                                               
A013,R081,01-00-00,49 ST,NQRW,BMT,08/29/2018,20:00:00,REGULAR,0005929440,0036171085                                               
A013,R081,01-00-00,49 ST,NQRW,BMT,08/30/2018,00:00:00,REGULAR,0005929582,0036171637                                               
A013,R081,01-00-00,49 ST,NQRW,BMT,08/30/2018,04:00:00,REGULAR,0005929609,0036171679                                               
A013,R081,01-00-00,49 ST,NQRW,BMT,08/30/2018,08:00:00,REGULAR,0005929619,0036172098                                               
A013,R081,01-00-00,49 ST,NQRW,BMT,08/30/2018,12:00:00,REGULAR,0005929652,0036173259                                               
A013,R081,01-00-00,49 ST,NQRW,BMT,08/30/2018,16:00:00,REGULAR,0005929725,0036174176                                               
A013,R081,01-00-00,49 ST,NQRW,BMT,08/30/2018,20:00:00,REGULAR,0005929978,0036175386                                               
A013,R081,01-00-00,49 ST,NQRW,BMT,08/31/2018,00:00:00,REGULAR,0005930103,0036175942                                               
A013,R081,01-00-00,49 ST,NQRW,BMT,08/31/2018,04:00:00,REGULAR,0005930129,0036176050                                               
A013,R081,01-00-00,49 ST,NQRW,BMT,08/31/2018,08:00:00,REGULAR,0005930138,0036176364                                               
A013,R081,01-00-00,49 ST,NQRW,BMT,08/31/2018,12:00:00,REGULAR,0005930176,0036177418                                               
A013,R081,01-00-00,49 ST,NQRW,BMT,08/31/2018,16:00:00,REGULAR,0005930280,0036178334                                               
A013,R081,01-00-00,49 ST,NQRW,BMT,08/31/2018,20:00:00,REGULAR,0005930432,0036179529                                               
A013,R081,01-03-00,49 ST,NQRW,BMT,08/25/2018,00:00:00,REGULAR,0004541146,0005098125                                               
A013,R081,01-03-00,49 ST,NQRW,BMT,08/25/2018,04:00:00,REGULAR,0004541231,0005098177                                               
A013,R081,01-03-00,49 ST,NQRW,BMT,08/25/2018,08:00:00,REGULAR,0004541251,0005098216                                               
A013,R081,01-03-00,49 ST,NQRW,BMT,08/25/2018,12:00:00,REGULAR,0004541341,0005098340                                               
A013,R081,01-03-00,49 ST,NQRW,BMT,08/25/2018,16:00:00,REGULAR,0004541539,0005098586                                               
A013,R081,01-03-00,49 ST,NQRW,BMT,08/25/2018,20:00:00,REGULAR,0004541833,0005098930                                               
A013,R081,01-03-00,49 ST,NQRW,BMT,08/26/2018,00:00:00,REGULAR,0004542133,0005099157                                               
A013,R081,01-03-00,49 ST,NQRW,BMT,08/26/2018,04:00:00,REGULAR,0004542212,0005099191                                               
A013,R081,01-03-00,49 ST,NQRW,BMT,08/26/2018,08:00:00,REGULAR,0004542239,0005099218                                               
A013,R081,01-03-00,49 ST,NQRW,BMT,08/26/2018,12:00:00,REGULAR,0004542323,0005099358                                               
A013,R081,01-03-00,49 ST,NQRW,BMT,08/26/2018,16:00:00,REGULAR,0004542502,0005099565                                               
A013,R081,01-03-00,49 ST,NQRW,BMT,08/26/2018,20:00:00,REGULAR,0004542771,0005099870                                               
A013,R081,01-03-00,49 ST,NQRW,BMT,08/27/2018,00:00:00,REGULAR,0004542998,0005100019                                               
A013,R081,01-03-00,49 ST,NQRW,BMT,08/27/2018,04:00:00,REGULAR,0004543031,0005100035                                               
A013,R081,01-03-00,49 ST,NQRW,BMT,08/27/2018,08:00:00,REGULAR,0004543044,0005100169                                               
A013,R081,01-03-00,49 ST,NQRW,BMT,08/27/2018,12:00:00,REGULAR,0004543175,0005100640                                               
A013,R081,01-03-00,49 ST,NQRW,BMT,08/27/2018,16:00:00,REGULAR,0004543423,0005100917                                               
A013,R081,01-03-00,49 ST,NQRW,BMT,08/27/2018,20:00:00,REGULAR,0004544300,0005101202                                               
A013,R081,01-03-00,49 ST,NQRW,BMT,08/28/2018,00:00:00,REGULAR,0004544595,0005101346                                               
A013,R081,01-03-00,49 ST,NQRW,BMT,08/28/2018,04:00:00,REGULAR,0004544634,0005101358                                               
A013,R081,01-03-00,49 ST,NQRW,BMT,08/28/2018,08:00:00,REGULAR,0004544654,0005101501                                               
